time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/clip_fraction,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/std,train/clip_range,eval/mean_ep_length,eval/mean_reward
9,282,62798,577536,1587.28881527,562.33,0.8645600974559784,0.24377604890614749,1.6569481492042542,2810,10.139978837966918,5.198357582092285,0.0067926878060097454,0.06609513,0.00035396096,0.11487717926502228,0.3,,
9,283,62991,579584,1594.7523341599997,559.39,0.8862350359559059,0.1955208363942802,1.657744437456131,2820,6.7762771368026735,3.608527898788452,-0.002203470220265391,0.045911863,0.00035379712,0.11489555984735489,0.3,,
,,,580000,,,0.850142166018486,0.18484375700354577,1.659209096431732,2830,7.851743817329407,4.202901363372803,-0.008620804843376285,0.036088414,0.00035363328,0.11477823555469513,0.3,656.8,2205.85841011256
9,284,63486,581632,1591.6591883499996,552.68,,,,,,,,,,,,,
9,285,63669,583680,1578.7852270399994,544.82,0.827071487903595,0.3358333433046937,1.7224822342395782,2840,10.734137964248657,5.453151702880859,0.0054888980499526955,0.11639911,0.00035346944000000006,0.11132992804050446,0.3,,
9,286,63860,585728,1594.25214323,546.1,0.8205226212739944,0.284492190182209,1.7230062246322633,2850,7.740907692909241,4.653767108917236,0.007825132504222055,0.08850071,0.00035330560000000003,0.11140216886997223,0.3,,
9,287,64048,587776,1581.3921391600002,539.26,0.7617432177066803,0.25361979715526106,1.7231056332588195,2860,14.315718650817871,6.306533336639404,0.0010653900392116888,0.05389195,0.00035314176,0.11119037866592407,0.3,,
9,288,64238,589824,1586.98057239,538.52,0.8911147490143776,0.33718750700354577,1.7263230443000794,2870,6.098816633224487,2.505594253540039,0.008819525013095842,0.049932405,0.00035297792000000004,0.11117236316204071,0.3,,
9,289,64420,591872,1555.5487990499998,526.06,0.8704300969839096,0.36580729857087135,1.7237748444080352,2880,5.348731517791748,2.2440922260284424,0.003100941568845883,0.12855862,0.00035281408,0.11153538525104523,0.3,,
9,290,64592,593920,1557.95166719,524.84,0.885757677257061,0.4829297012096504,1.77790709733963,2890,6.714996981620788,2.5124218463897705,0.03678383894221042,0.2720135,0.00035265024,0.10856223106384277,0.3,,
9,291,64789,595968,1567.79825026,526.95,0.822918176651001,0.4747395932674408,1.7712122082710267,2900,8.13348467350006,2.952521562576294,0.022376827565531165,0.12237187,0.00035248640000000003,0.10901642590761185,0.3,,
9,292,64975,598016,1524.15550885,511.31,0.8787098973989487,0.33846354857087135,1.7664247930049897,2910,6.349352121353149,2.139744520187378,0.000410135379061094,0.08386586,0.00035232256,0.10886946320533752,0.3,,
,,,600000,,,0.8454288393259048,0.49423177987337114,1.7697417199611665,2920,7.341683983802795,2.7945752143859863,0.054652788555249555,0.82848716,0.00035215872000000004,0.10874044895172119,0.3,378.4,1085.7737161800264
9,293,65363,600064,1467.7920290200002,492.63,,,,,,,,,,,,,
9,294,65547,602112,1512.8706581899999,507.02,0.738495796918869,0.2500130290543893,1.8294854521751405,2930,10.519465255737305,5.0912909507751465,-0.0022569105494767427,0.04918322,0.00035199488,0.10556736588478088,0.3,,
9,295,65725,604160,1503.1463458699995,504.49,0.8057805895805359,0.17602865099906922,1.8285109758377076,2940,6.841721677780152,2.771867513656616,-0.003613690335769171,0.026456065,0.00035183104,0.10547710955142975,0.3,,
9,296,65916,606208,1445.3496004399997,486.74,0.8596621602773666,0.2268880257382989,1.8314127564430236,2950,7.449214243888855,3.106903553009033,0.005277165225707048,0.085293375,0.0003516672,0.10548806190490723,0.3,,
9,297,66115,608256,1415.1983209199998,475.28,0.8314453214406967,0.2925130266696215,1.8335641920566559,2960,12.312328767776489,5.140092849731445,0.014947057468816638,0.072546825,0.00035150336,0.10562103986740112,0.3,,
9,298,66303,610304,1437.2353433199999,481.43,0.8454454839229584,0.2450911533087492,1.8337483048439025,2970,6.469664192199707,3.2692320346832275,-0.006098577808588956,0.062427044,0.00035133952000000003,0.10579787194728851,0.3,,
9,299,66488,612352,1453.46250997,487.65,0.7938533425331116,0.3090234473347664,1.8913477122783662,2980,6.903697776794433,3.93562912940979,0.003969318377494346,0.1407466,0.00035117568,0.103177011013031,0.3,,
9,300,66699,614400,1438.93796439,483.95,0.7797175794839859,0.331210945174098,1.885272079706192,2990,8.304605960845947,2.819797992706299,0.004717127152252943,0.37812048,0.00035101184000000004,0.10340970754623413,0.3,,
9,301,66901,616448,1461.5107435999996,492.05,0.7779514938592911,0.278085945546627,1.8814203560352325,3000,8.517162132263184,3.311352252960205,0.00024261594455303736,0.1684869,0.000350848,0.1036553606390953,0.3,,
9,302,67085,618496,1494.5384724899998,503.22,0.6147322058677673,0.22606771420687438,1.8763340890407563,3010,13.521573805809021,8.072111129760742,-0.0054920948593645495,0.09050389,0.00035068416000000004,0.10385195910930634,0.3,,
,,,620000,,,0.7559285908937454,0.23178385999053716,1.8727931261062623,3020,7.9169905424118046,3.174821615219116,-0.007079287265660206,0.07806626,0.00035052032,0.10417596250772476,0.3,543.4,1691.4077733388172
9,303,67578,620544,1459.08874896,492.35,,,,,,,,,,,,,
9,304,67769,622592,1508.7057940299999,508.07,0.7902889549732208,0.3574349030852318,1.9275568664073943,3030,12.338345909118653,5.85784387588501,0.007251128670759499,0.13224794,0.00035035648,0.10137984156608582,0.3,,
9,305,67972,624640,1536.92475045,517.27,0.7913444638252258,0.4942317843437195,1.9233915090560914,3040,9.965450000762939,5.1619415283203125,0.01198200827348046,1.0581293,0.00035019264000000003,0.10169008374214172,0.3,,
9,306,68177,626688,1582.33689689,531.97,0.8313726782798767,0.29324219562113285,1.9185365974903106,3050,9.768955087661743,3.66582989692688,-0.008500605190638489,0.09165467,0.0003500288,0.1018972396850586,0.3,,
9,307,68369,628736,1595.47034009,537.34,0.7854202687740326,0.3756119906902313,1.9151980698108673,3060,6.774164509773255,4.123297691345215,0.005475013850082177,0.30728018,0.00034986496000000004,0.10208886861801147,0.3,,
9,308,68562,630784,1611.7664452200002,543.57,0.8412229865789413,0.5424088597297668,1.9095153331756591,3070,6.079676628112793,1.9483906030654907,0.042707556812092665,0.1880021,0.00034970112,0.10271203517913818,0.3,,
9,309,68760,632832,1651.89927707,557.14,0.8697756379842758,0.4362500134157017,1.9589639127254486,3080,6.9295774102211,4.146734237670898,-0.003010597557295114,0.12126668,0.00034953728000000004,0.10008839517831802,0.3,,
9,310,68945,634880,1665.5015519100002,561.93,0.8136614859104156,0.27722656801342965,1.9537239253520966,3090,7.894184327125549,4.703652381896973,5.652768828454668e-05,0.08361834,0.00034937344,0.10036864131689072,0.3,,
9,311,69160,636928,1679.4385941900002,566.89,0.853851392865181,0.432317715883255,1.9500901103019714,3100,5.943741250038147,2.438518762588501,0.02037600772928272,0.2781455,0.00034920960000000005,0.10051856935024261,0.3,,
9,312,69345,638976,1714.2708430800003,577.86,0.8071548491716385,0.36183594837784766,1.9486976265907288,3110,12.026323390007018,5.128145217895508,0.011606312110088801,0.080604844,0.00034904576000000003,0.10053515434265137,0.3,,
,,,640000,,,0.873827800154686,0.30078125447034837,1.9472872078418733,3120,5.167441129684448,1.7545769214630127,0.0019656270521226206,0.25665456,0.00034888192,0.10067176073789597,0.3,545.0,1572.5451820684598
9,313,69803,641024,1726.22333547,582.55,,,,,,,,,,,,,
9,314,70003,643072,1727.4273653599998,584.05,0.7955905944108963,0.6797135591506958,2.003529351949692,3130,10.997454690933228,4.842079162597656,0.0376995811908273,1.4541689,0.00034871808000000004,0.09807532280683517,0.3,,
9,315,70196,645120,1762.01255422,596.06,0.791572630405426,0.37196615636348723,1.99506618976593,3140,5.889310872554779,2.6125082969665527,0.016823440924345158,0.12681413,0.00034855424,0.0983954519033432,0.3,,
9,316,70393,647168,1727.12565741,585.54,0.769562304019928,0.6685156404972077,1.987634724378586,3150,9.310416555404663,3.9391634464263916,0.08956009311601498,2.1131434,0.0003483904,0.09880252927541733,0.3,,
9,317,70579,649216,1732.0398969399998,588.3,0.8006388694047928,0.3412239648401737,1.9797070026397705,3160,10.353384637832642,4.129708766937256,0.0035602400364587615,0.065806165,0.00034822656,0.0990770161151886,0.3,,
9,318,70765,651264,1709.44129434,581.48,0.8795849084854126,0.2948828227818012,1.9786005735397338,3170,6.841364336013794,3.1229965686798096,-0.010075267182546721,0.09494619,0.00034806272,0.0990210622549057,0.3,,
9,319,70955,653312,1724.6187260200002,586.64,0.9051006883382797,0.27425781898200513,2.0406168341636657,3180,4.627503085136413,1.5625362396240234,-0.0015046289714518934,0.22508037,0.00034789888,0.09610045701265335,0.3,,
9,320,71154,655360,1708.0785789000001,582.2,0.8522233664989471,0.37867188453674316,2.041476583480835,3190,7.9262388944625854,3.4224836826324463,0.02278293504961767,0.55035704,0.00034773504,0.09609583020210266,0.3,,
9,321,71339,657408,1708.4169744899998,582.23,0.8832020163536072,0.465130215883255,2.0397077798843384,3200,7.410666728019715,4.486049652099609,0.04484631648752835,0.27634725,0.00034757120000000004,0.0963902622461319,0.3,,
9,322,71545,659456,1718.8629280499997,584.5,0.8873972520232201,0.2697395883500576,2.0355106472969053,3210,5.599241018295288,2.2036921977996826,-0.0028263986762612882,0.055148795,0.00034740736,0.09635221213102341,0.3,,
,,,660000,,,0.8570320904254913,0.42139323651790617,2.035126256942749,3220,5.388504457473755,2.258859872817993,0.013565834274049848,0.18940865,0.00034724352000000005,0.09662473201751709,0.3,352.8,1045.4328410066664
9,323,72017,661504,1744.6853655,592.54,,,,,,,,,,,,,
9,324,72209,663552,1767.2458428300001,598.69,0.8305268287658691,0.29266927726566794,2.0908228874206545,3230,6.894927167892456,3.031721591949463,0.0058369306439999494,0.2029008,0.00034707968,0.09398957341909409,0.3,,
9,325,72415,665600,1796.3619263500002,607.13,0.7745647728443146,0.3515494853258133,2.0885613918304444,3240,8.677342247962951,4.378158092498779,-0.004420616939023602,0.117590524,0.00034691584,0.09410912543535233,0.3,,
9,326,72599,667648,1834.7948907700004,618.8,0.841564953327179,0.2330338593572378,2.0855893731117248,3250,8.856502461433411,4.303218841552734,0.00043099521164560175,0.07712313,0.00034675200000000003,0.09435159713029861,0.3,,
9,327,72789,669696,1877.6159967700003,631.27,0.8629433512687683,0.35003907084465025,2.0814123511314393,3260,4.23153475522995,1.3065669536590576,0.005107601183990518,0.15651809,0.00034658816,0.09454239904880524,0.3,,
9,328,72984,671744,1843.17564611,621.46,0.7170588374137878,0.5300260499119759,2.0803311824798585,3270,14.925339126586914,4.50356388092041,0.028649355953093637,0.92160785,0.00034642432,0.09471005946397781,0.3,,
9,329,73185,673792,1835.1985246899997,618.19,0.6649440228939056,0.18947917027398944,2.1391919374465944,3280,13.700965452194215,3.355604648590088,0.0010309158969903365,0.051007107,0.00034626048000000007,0.09199570119380951,0.3,,
9,330,73386,675840,1739.90032122,586.58,0.8821618258953094,0.4673437625169754,2.1376500129699707,3290,4.517247438430786,1.3869969844818115,0.03708082902914622,0.40325865,0.00034609664000000005,0.09212108701467514,0.3,,
9,331,73584,677888,1724.4194904199999,581.24,0.8609790205955505,0.631484392285347,2.1309006810188293,3300,10.150211286544799,4.562831401824951,0.0850617214664817,0.5382149,0.0003459328,0.09254009276628494,0.3,,
9,332,73772,679936,1674.18113287,564.86,0.8808231204748154,0.41428385972976683,2.124474060535431,3310,6.550900077819824,3.723834753036499,0.020993212964385676,0.1760265,0.00034576896000000005,0.09261654317378998,0.3,,
,,,680000,,,0.9167274236679077,0.35643230080604554,2.125463140010834,3320,5.52318651676178,1.831794261932373,0.00820596368284896,0.23839599,0.00034560512000000003,0.09252507239580154,0.3,304.0,914.5954835958779
9,333,74186,681984,1634.4244401900003,551.86,,,,,,,,,,,,,
9,334,74375,684032,1612.30595615,544.04,0.8982860147953033,0.40970052741467955,2.1906258344650267,3330,5.819029974937439,3.529062509536743,0.033981860271887855,0.12623924,0.00034544128,0.08966046571731567,0.3,,
9,335,74560,686080,1646.91930032,554.14,0.8714440017938614,0.2796224016696215,2.1930193424224855,3340,5.035359442234039,1.9798264503479004,0.0030419086194888754,0.10108573,0.00034527744000000004,0.08997908234596252,0.3,,
9,336,74754,688128,1613.7871353,543.43,0.7792513519525528,0.4338151149451733,2.187693238258362,3350,7.118119728565216,3.1151671409606934,0.016469400352798404,0.12972684,0.0003451136,0.09030431509017944,0.3,,
9,337,74958,690176,1619.0844042299996,543.95,0.8625528514385223,0.4207682393491268,2.183090841770172,3360,7.903413033485412,3.0038299560546875,0.018048304100520874,0.21428928,0.00034494976,0.0906248614192009,0.3,,
9,338,75158,692224,1572.4601255700004,529.26,0.807071253657341,0.2912239632016281,2.2358272552490233,3370,6.060547018051148,2.869716167449951,-0.0029302315087988973,0.09326106,0.00034478592,0.08829696476459503,0.3,,
9,339,75357,694272,1585.9579138000001,533.61,0.7479630708694458,0.2897786520421505,2.229199743270874,3380,9.611020135879517,3.7412662506103516,0.0005769169694396226,0.07202824,0.00034462208,0.0884842798113823,0.3,,
9,340,75555,696320,1610.0086067600005,540.17,0.829567089676857,0.34743490293622015,2.226504051685333,3390,5.645787239074707,2.219158172607422,-0.010073594686109555,0.0921956,0.00034445824,0.08854755759239197,0.3,,
9,341,75758,698368,1597.5439831200001,536.23,0.7775095105171204,0.4169791769236326,2.224997353553772,3400,10.798885679244995,4.2740631103515625,0.017084488288237408,0.32971317,0.0003442944,0.08856572210788727,0.3,,
,,,700000,,,0.7735711634159088,0.555247412621975,2.2228212714195252,3410,7.446009230613709,2.666944742202759,0.03169629530166276,0.4256155,0.00034413056,0.08879169821739197,0.3,503.8,1671.4479315014555
9,342,76233,700416,1615.9474595600002,540.95,,,,,,,,,,,,,
9,343,76434,702464,1590.53465532,532.28,0.838823139667511,0.3044010487210471,2.2763489723205566,3420,8.113644742965699,3.081389904022217,0.0035963506466941907,0.12647322,0.00034396672,0.08638350665569305,0.3,,
9,344,76636,704512,1622.0261394699999,541.63,0.8668135851621628,0.48302084505558013,2.2738916993141176,3430,7.859304428100586,3.7897045612335205,0.029713303011376403,1.7171366,0.00034380288000000005,0.08642277121543884,0.3,,
9,345,76831,706560,1622.8599117700003,542.37,0.8000780642032623,0.42770834639668465,2.2739651679992674,3440,6.686768066883087,3.439326524734497,0.048642105737817506,0.7097353,0.00034363904,0.08654481172561646,0.3,,
9,346,77017,708608,1634.0822002,551.25,0.7322384119033813,0.7091536551713944,2.2700973749160767,3450,9.234949946403503,2.8926596641540527,0.08650241976603823,4.7428007,0.0003434752,0.08676883578300476,0.3,,
9,347,77212,710656,1649.4511120900002,561.86,0.5446983277797699,0.5278255343437195,2.266352820396423,3460,40.43547511100769,4.766318321228027,0.06572349264286456,0.05721549,0.00034331136000000003,0.08693651854991913,0.3,,
9,348,77401,712704,1570.19733453,539.31,0.9106092527508736,0.23305989954678807,2.3230724811553953,3470,16.380642700195313,6.4287261962890625,0.0044985262082263945,0.04127215,0.00034314752,0.08451981842517853,0.3,,
9,349,77593,714752,1471.96201392,515.01,0.8688773512840271,0.4105729222297668,2.3190431237220763,3480,6.563078260421753,2.263944625854492,0.004859791034832384,0.19498277,0.00034298368,0.08492415398359299,0.3,,
9,350,77800,716800,1463.0524174,517.56,0.9207920208573341,0.33787761610001327,2.309866750240326,3490,18.86666603088379,7.966845989227295,0.0017599107327987528,0.19421461,0.00034281984,0.08527988195419312,0.3,,
9,351,77992,718848,1323.40218028,480.7,0.9235408157110214,0.47739584743976593,2.3053324937820436,3500,15.55317726135254,7.604635715484619,0.05543182904133572,0.7633697,0.00034265600000000005,0.0855943113565445,0.3,,
,,,720000,,,0.9460860416293144,0.5426041781902313,2.2992937684059145,3510,20.050975704193114,8.430238723754883,0.07388839436694994,0.30095991,0.00034249216,0.08586208522319794,0.3,448.8,1007.0109109304846
9,352,78498,720896,1321.3198218300001,484.74,,,,,,,,,,,,,
9,353,78703,722944,1307.23827401,486.18,0.9107860624790192,0.26350261457264423,2.354652225971222,3520,15.504891347885131,5.277369022369385,0.009339543851092457,0.02238545,0.00034232832000000006,0.08346165716648102,0.3,,
9,354,78909,724992,1317.9589024400002,496.77,0.8180834501981735,0.1542447939515114,2.350753355026245,3530,21.79303617477417,5.473185062408447,-0.0037974809959996137,0.021995336,0.00034216448000000003,0.08361001312732697,0.3,,
9,355,79113,727040,1343.71039796,507.26,0.9319017082452774,0.2754166732542217,2.346824884414673,3540,14.251412105560302,6.706454753875732,-0.00277196809634912,0.28568074,0.00034200064,0.08380142599344254,0.3,,
9,356,79326,729088,1298.67538356,497.92,0.8613447397947311,0.509908863902092,2.343094897270203,3550,4.599605643749237,1.9310171604156494,0.026046397602185502,1.9677271,0.00034183680000000004,0.08412110060453415,0.3,,
9,357,79528,731136,1302.15914472,502.63,0.9363558664917946,0.3579817771911621,2.334385097026825,3560,15.659574604034423,4.079643249511719,0.011187804794171807,0.14201882,0.00034167296,0.08452142030000687,0.3,,
9,358,79728,733184,1319.23769756,509.93,0.940090537071228,0.5389062657952308,2.385341691970825,3570,14.647809076309205,5.471024513244629,0.08134688321479189,0.1937676,0.00034150912,0.08240571618080139,0.3,,
9,359,79935,735232,1328.6452403499998,515.17,0.8380535989999771,0.4311979293823242,2.3782670378684996,3580,6.931548023223877,3.925192356109619,0.014061719328165268,0.46274543,0.00034134528,0.08261075615882874,0.3,,
9,360,80150,737280,1346.80390601,521.96,0.9209206849336624,0.5783593848347663,2.3726637244224547,3590,10.084503984451294,3.591029644012451,0.07311963323503719,0.25444514,0.00034118144,0.08306469023227692,0.3,,
9,361,80351,739328,1338.22819732,519.79,0.8980705887079239,0.5052994906902313,2.3616350412368776,3600,7.133502960205078,3.152538299560547,0.03022856827708893,0.19149074,0.0003410176,0.08364570885896683,0.3,,
,,,740000,,,0.8443057090044022,0.6300000101327896,2.3479340076446533,3610,9.758996105194091,4.049713611602783,0.06120622570626431,0.5082636,0.00034085376,0.08413156121969223,0.3,368.2,972.3921422522515
9,362,80787,741376,1358.73199457,526.06,,,,,,,,,,,,,
9,363,80985,743424,1371.3758162000004,530.38,0.8617184907197952,0.5433593899011612,2.396359121799469,3620,8.199261021614074,3.144063949584961,0.027520665992051364,0.5171445,0.00034068992,0.08219043165445328,0.3,,
9,364,81188,745472,1354.2267009400002,525.34,0.8358988016843796,0.3566276110708714,2.3860363602638244,3630,7.405921220779419,2.900486707687378,0.013685956614644968,0.2815708,0.00034052608,0.08249063789844513,0.3,,
9,365,81397,747520,1341.1681730499997,522.59,0.8999107703566551,0.34830730110406877,2.3813074469566344,3640,6.615505075454712,2.746068000793457,0.0028684131451882423,0.13480687,0.00034036224000000005,0.08266172558069229,0.3,,
9,366,81592,749568,1332.42864616,519.11,0.9580613747239113,0.48186198994517326,2.3763926148414614,3650,9.108829236030578,3.4336352348327637,0.03780465690884753,0.2864763,0.0003401984,0.08287923038005829,0.3,,
9,367,81795,751616,1309.3779293300001,511.28,0.8503798246383667,0.37837240248918536,2.3729332089424133,3660,6.404492580890656,3.7279372215270996,0.025844854214228708,0.26882765,0.00034003456,0.08306355029344559,0.3,,
9,368,81993,753664,1326.4527135000003,516.98,0.8693028390407562,0.34688802853343076,2.4298771977424622,3670,7.733682298660279,3.637629270553589,0.010081917183742916,0.18378359,0.00033987072000000003,0.08081649243831635,0.3,,
9,369,82199,755712,1303.94644131,509.8,0.878425732254982,0.3353255294263363,2.4276237726211547,3680,7.0082261800765995,2.7948784828186035,0.0005189152667298913,0.12017931,0.00033970688,0.08090999722480774,0.3,,
9,370,82399,757760,1291.2155393399999,501.44,0.772470697760582,0.29229167476296425,2.4271688938140867,3690,10.191170978546143,3.9080090522766113,0.0017680961230507996,0.04780281,0.00033954304,0.08093256503343582,0.3,,
9,371,82608,759808,1287.10948014,492.44,0.8963406160473824,0.5269531376659871,2.4250695943832397,3700,5.25522266626358,2.1362080574035645,0.06578528449754231,1.8009605,0.0003393792,0.08138398826122284,0.3,,
,,,760000,,,0.6789926886558533,0.55300782173872,2.411246156692505,3710,8.288629198074341,2.26269793510437,0.08068502672947986,0.31551242,0.00033921536,0.08193184435367584,0.3,684.6,2098.1481645674444
9,372,83193,761856,1311.77384104,504.77,,,,,,,,,,,,,
9,373,83390,763904,1346.38450059,514.84,0.9092551171779633,0.33809896782040594,2.4605192065238954,3720,20.355575847625733,5.958174228668213,0.031323896831599994,0.050691053,0.00033905152,0.07979727536439896,0.3,,
9,374,83593,765952,1391.20325886,528.65,0.7189460694789886,0.4556380309164524,2.4544965028762817,3730,10.455422472953796,4.16962194442749,0.026171077726175974,1.6650922,0.00033888768000000006,0.08012086898088455,0.3,,
9,375,83789,768000,1435.09409618,542.1,0.729451060295105,0.5619270980358124,2.4436874270439146,3740,5.201322460174561,2.421046733856201,0.07961285542696714,0.7439307,0.00033872384000000003,0.08054200559854507,0.3,,
9,376,83987,770048,1433.3900568200002,536.05,0.6897846162319183,0.4642057441174984,2.4342912316322325,3750,6.18703260421753,3.1898844242095947,0.034842351891566106,1.6328664,0.00033856,0.08076642453670502,0.3,,
